Dates,price,P_B,P_S,P_FCF,P_EPS,P_EBITDA,EV_FCFF,EV_B,LTDebt_EV,EV_EBITDA,DPS,DPR
12/23/2020,130.96,34.0268,8.2909,31.0345,39.738,28.8824,27.8407,33.0125,4.9629,37.5713,0.205,24.3995
12/24/2020,131.97,33.5251,7.6831,28.1182,35.3854,26.1656,26.1683,32.6196,4.5959,33.7901,0.205,24.3995
12/25/2020,131.97,33.5251,7.6831,28.1182,35.3854,26.1656,26.1683,32.6196,4.5959,33.7901,0.205,24.3995
12/28/2020,136.69,34.7241,7.9578,29.1238,36.651,27.1015,27.1404,33.8314,4.4313,35.0453,0.205,22.0243
12/29/2020,134.87,34.2618,7.8519,28.7361,36.163,26.7406,26.7655,33.3641,4.4934,34.5613,0.205,22.0243
12/30/2020,133.72,33.9697,7.7849,28.491,35.8546,26.5126,26.5287,33.0689,4.5335,34.2555,0.205,22.0243
12/31/2020,132.69,33.708,7.725,28.2716,35.5784,26.3084,26.3166,32.8044,4.57,33.9816,0.205,22.0243
1/1/2021,132.69,33.708,7.725,28.2716,35.5784,26.3084,26.3166,32.8044,4.57,33.9816,0.205,22.0243
1/4/2021,129.41,32.8748,7.534,27.5727,34.699,25.6581,25.641,31.9624,4.6904,33.1093,0.205,22.0243
1/5/2021,131.01,33.2812,7.6272,27.9136,35.128,25.9753,25.6872,32.0199,4.682,33.1689,0.205,22.0243
1/6/2021,126.6,32.1609,7.3704,26.974,33.9455,25.1009,24.7885,30.8996,4.8517,32.0084,0.205,22.0243
1/7/2021,130.92,33.2584,7.6219,27.8945,35.1039,25.9575,25.6689,31.9971,4.6853,33.1452,0.205,22.0243
1/8/2021,132.05,33.5454,7.6877,28.1352,35.4068,26.1815,25.8991,32.2841,4.6437,33.4426,0.205,22.0243
1/11/2021,128.98,32.7655,7.509,27.4811,34.5837,25.5728,25.2735,31.5042,4.7586,32.6347,0.205,22.0243
1/12/2021,128.8,32.7198,7.4985,27.4428,34.5354,25.5371,25.2368,31.4585,4.7655,32.5873,0.205,22.0243
1/13/2021,130.89,33.2507,7.6202,27.8881,35.0958,25.9515,25.6627,31.9894,4.6865,33.1373,0.205,22.0243
1/14/2021,128.91,32.7477,7.5049,27.4662,34.5649,25.5589,25.2592,31.4865,4.7613,32.6163,0.205,22.0243
1/15/2021,127.14,32.2981,7.4019,27.0891,34.0903,25.208,24.8985,31.0368,4.8303,32.1505,0.205,22.0243
1/18/2021,127.14,32.2981,7.4019,27.0891,34.0903,25.208,24.8985,31.0368,4.8303,32.1505,0.205,22.0243
1/19/2021,127.83,32.4734,7.442,27.2361,34.2753,25.3448,25.0391,31.2121,4.8032,32.3321,0.205,22.0243
1/20/2021,132.03,33.5403,7.6865,28.131,35.4015,26.1775,25.8951,32.279,4.6444,33.4373,0.205,22.0243
1/21/2021,136.87,34.7699,7.9683,29.1622,36.6992,27.1372,26.8814,33.5086,4.474,34.711,0.205,22.0243
1/22/2021,139.07,35.3288,8.0964,29.6309,37.2891,27.5734,27.3298,34.0675,4.4006,35.2899,0.205,22.0243
1/25/2021,142.92,36.3068,8.3205,30.4512,38.3214,28.3367,28.1144,35.0455,4.2778,36.303,0.205,22.0243
1/26/2021,143.16,36.3678,8.3345,30.5024,38.3858,28.3843,28.1633,35.1065,4.2704,36.3662,0.205,22.0243
1/27/2021,142.06,36.0883,8.2705,30.268,38.0908,28.1662,27.9391,34.827,4.3046,36.0767,0.205,22.0243
1/28/2021,137.09,34.8258,7.9811,29.2091,36.7582,27.1808,26.8679,33.4917,4.4762,34.6934,0.205,22.0243
1/29/2021,131.96,33.5226,7.6825,28.116,35.3827,26.1637,25.8246,32.1912,4.6571,33.3463,0.205,22.0243
2/1/2021,134.14,34.0764,7.8094,28.5805,35.9672,26.5959,26.2679,32.7438,4.5785,33.9188,0.205,22.0243
2/2/2021,134.99,34.2923,7.8589,28.7616,36.1951,26.7644,26.4408,32.9593,4.5485,34.142,0.205,22.0243
2/3/2021,133.94,34.0255,7.7977,28.5379,35.9136,26.5562,26.2273,32.6931,4.5856,33.8663,0.205,22.0243
2/4/2021,137.39,34.902,7.9986,29.273,36.8387,27.2403,26.9289,33.5677,4.4661,34.7722,0.205,22.0243
2/5/2021,136.76,34.7419,7.9619,29.1388,36.6697,27.1154,26.8008,33.408,4.4875,34.6068,0.205,22.0243
2/8/2021,136.91,34.78,7.9707,29.1707,36.71,27.1451,26.8313,33.446,4.4824,34.6462,0.205,22.0243
2/9/2021,136.01,34.5514,7.9183,28.979,36.4686,26.9667,26.6482,33.2179,4.5131,34.4098,0.205,22.0243
2/10/2021,135.39,34.3939,7.8822,28.8469,36.3024,26.8437,26.5221,33.0607,4.5346,34.247,0.205,22.0243
2/11/2021,135.13,34.3278,7.867,28.7915,36.2327,26.7922,26.4693,32.9948,4.5437,34.1787,0.205,22.0243
2/12/2021,135.37,34.3888,7.881,28.8426,36.297,26.8398,26.5181,33.0556,4.5353,34.2418,0.205,22.0243
2/15/2021,135.37,34.3888,7.881,28.8426,36.297,26.8398,26.5181,33.0556,4.5353,34.2418,0.205,22.0243
2/16/2021,133.19,33.835,7.7541,28.3781,35.7125,26.4075,26.0747,32.503,4.6124,33.6693,0.205,22.0243
2/17/2021,130.84,33.238,7.6173,27.8774,35.0824,25.9416,25.5968,31.9073,4.6985,33.0522,0.205,22.0243
2/18/2021,129.71,32.951,7.5515,27.6366,34.7794,25.7176,25.367,31.6208,4.7411,32.7555,0.205,22.0243
2/19/2021,129.87,32.9916,7.5608,27.6707,34.8223,25.7493,25.3996,31.6614,4.735,32.7975,0.205,22.0243
2/22/2021,126,32.0085,7.3355,26.8462,33.7846,24.982,24.6125,30.6803,4.8864,31.7812,0.205,22.0243
2/23/2021,125.86,31.9729,7.3273,26.8163,33.7471,24.9542,24.584,30.6448,4.8921,31.7444,0.205,22.0243
2/24/2021,125.35,31.8434,7.2977,26.7077,33.6104,24.8531,24.4803,30.5155,4.9128,31.6105,0.205,22.0243
2/25/2021,120.99,30.7358,7.0438,25.7787,32.4413,23.9886,23.5936,29.4102,5.0974,30.4656,0.205,22.0243
2/26/2021,121.26,30.8044,7.0595,25.8362,32.5137,24.0422,23.6486,29.4787,5.0856,30.5365,0.205,22.0243
3/1/2021,127.79,32.4632,7.4397,27.2276,34.2646,25.3369,24.9765,31.1341,4.8152,32.2513,0.205,22.0243
3/2/2021,125.12,31.785,7.2843,26.6587,33.5487,24.8075,24.4336,30.4572,4.9222,31.5501,0.205,22.0243
3/3/2021,122.06,31.0076,7.1061,26.0067,32.7282,24.2008,23.8112,29.6815,5.0509,30.7466,0.205,22.0243
3/4/2021,120.13,30.5173,6.9938,25.5955,32.2107,23.8181,23.4187,29.1922,5.1355,30.2397,0.205,22.0243
3/5/2021,121.42,30.845,7.0689,25.8703,32.5566,24.0739,23.6811,29.5192,5.0786,30.5785,0.205,22.0243
3/8/2021,116.36,29.5596,6.7743,24.7922,31.1998,23.0707,22.6521,28.2365,5.3093,29.2497,0.205,22.0243
3/9/2021,121.085,30.7599,7.0494,25.799,32.4668,24.0075,23.613,29.4343,5.0933,30.4905,0.205,22.0243
3/10/2021,119.98,30.4792,6.985,25.5635,32.1705,23.7884,23.3882,29.1542,5.1422,30.2003,0.205,22.0243
3/11/2021,121.96,30.9822,7.1003,25.9854,32.7014,24.181,23.7909,29.6561,5.0552,30.7203,0.205,22.0243
